date,BTC,ETH,XRP,LTC,DASH,XEM,ETC,XMR,NEO,ZEC,QTUM,STEEM,WAVES,SC,GNO,LSK,GNT,REP,DOGE,SNT,XLM,GBYTE,DCR,FCT,DGB,OMG,BAT,PIVX,NXT
1507852800000.0,5448.99999999,0.0556,4.498e-05,0.011,0.05350014,3.802e-05,0.00215999,0.0160059,0.00513049,0.04162829,0.002025,0.00019,0.00066929,8.1e-07,0.01840787,0.00091,3.919e-05,0.00334869,2e-07,4.82e-06,3.26e-06,0.0314,0.00532501,0.00300463,1.87e-06,0.00150142,3.517e-05,0.000646,1.18e-05
1507939200000.0,5637.0,0.05967424,4.61e-05,0.01050835,0.05499511,3.738e-05,0.00213939,0.01687994,0.00519489,0.04223701,0.00193346,0.00018147,0.00070005,7.5e-07,0.01736128,0.000849,3.745e-05,0.00322772,1.8e-07,4.38e-06,3.18e-06,0.03083296,0.0049,0.00301655,1.76e-06,0.00146732,3.123e-05,0.00064645,1.127e-05
1508025600000.0,5820.0,0.0581,4.36e-05,0.01094629,0.05428592,3.607e-05,0.00208397,0.01709352,0.00472105,0.0412,0.00177001,0.00018142,0.00068126,7.2e-07,0.01610001,0.00081619,3.563e-05,0.00325992,1.9e-07,4.53e-06,2.97e-06,0.03190513,0.00482997,0.0028168,1.59e-06,0.00137,3.02e-05,0.00068102,1.162e-05
1508112000000.0,5693.30000002,0.0592,4.635e-05,0.01150619,0.05432537,3.645e-05,0.00209511,0.016696,0.00488326,0.04058651,0.00179824,0.0001885,0.0006653,7.4e-07,0.01467563,0.000875,3.603e-05,0.00329998,1.9e-07,5.18e-06,3.32e-06,0.03111294,0.00486405,0.00298712,1.62e-06,0.00140431,2.784e-05,0.00070801,1.183e-05
1508198400000.0,5755.00575504,0.0577481,4.491e-05,0.01120001,0.052548,3.89e-05,0.00206047,0.01666426,0.00494185,0.04050233,0.00200577,0.0001801,0.00069607,7.5e-07,0.01581368,0.00086223,3.648e-05,0.00330102,2e-07,5.04e-06,6.43e-06,0.03033493,0.00474648,0.0028798,1.84e-06,0.00136238,3.076e-05,0.00070246,1.199e-05
1508284800000.0,5581.88856768,0.056586,4.079e-05,0.01057074,0.05323322,3.876e-05,0.0021119,0.01620001,0.00568005,0.04111111,0.00213149,0.00018596,0.00069208,8e-07,0.01494,0.000915,3.943e-05,0.00334602,1.9e-07,4.86e-06,8.14e-06,0.03181046,0.00515662,0.00282342,1.82e-06,0.00142572,2.96e-05,0.00068606,1.185e-05
1508371200000.0,5562.39,0.0564661,3.885e-05,0.01087123,0.05320521,3.945e-05,0.00207054,0.01610057,0.00531801,0.04105,0.00204128,0.00019004,0.00072835,7.5e-07,0.01450002,0.00092547,3.918e-05,0.00326157,1.9e-07,5.16e-06,6.3e-06,0.03409499,0.00490001,0.00299845,1.86e-06,0.00140676,2.92e-05,0.00067209,1.19e-05
1508457600000.0,5706.0,0.0537988,3.749e-05,0.01041039,0.05161122,3.866e-05,0.00198267,0.01545,0.00503,0.04035,0.0021195,0.00018746,0.00068011,7.2e-07,0.0134,0.000876,4.499e-05,0.00318305,1.8e-07,4.85e-06,5.45e-06,0.03735735,0.00475,0.00278,1.71e-06,0.00137843,2.692e-05,0.0006131,1.143e-05
1508544000000.0,6000.0,0.05049,3.46e-05,0.0100062,0.0477975,3.557e-05,0.00184967,0.01506225,0.00460602,0.03680001,0.001847,0.00016724,0.00059943,6.4e-07,0.0123723,0.00081836,3.695e-05,0.00288145,1.7e-07,4.44e-06,4.47e-06,0.03347656,0.00411,0.002539,1.57e-06,0.00121497,2.516e-05,0.0005316,1.05e-05
1508630400000.0,6001.0,0.04965803,3.488e-05,0.00965146,0.04593176,3.545e-05,0.00180499,0.0146461,0.00451803,0.03533919,0.00182274,0.0001614,0.00059399,6.1e-07,0.0118205,0.00078451,3.366e-05,0.0028,1.7e-07,4.29e-06,6.16e-06,0.03060652,0.00414562,0.00256468,1.44e-06,0.001225,2.397e-05,0.00054958,1.032e-05
1508716800000.0,5987.9,0.04923997,3.366e-05,0.00939964,0.04579999,3.542e-05,0.00178366,0.01445,0.00477843,0.03565948,0.00175,0.00016099,0.0006078,6.3e-07,0.01250163,0.00079099,3.358e-05,0.00283,1.8e-07,4.28e-06,5.21e-06,0.0310074,0.00435599,0.00255898,1.47e-06,0.00127415,2.36e-05,0.00057034,1.016e-05
1508803200000.0,5998.0,0.0466567,3.195e-05,0.00904478,0.0467555,3.27e-05,0.00164899,0.01416616,0.00462999,0.03406942,0.00160059,0.0001565,0.00057116,5.8e-07,0.01160172,0.00076,3.235e-05,0.00270247,1.6e-07,4.24e-06,5.74e-06,0.02979654,0.00399998,0.00257038,1.39e-06,0.00127223,2.364e-05,0.000533,9.9e-06
1508889600000.0,5496.0,0.05390997,3.7e-05,0.01009197,0.05285197,3.836e-05,0.00189,0.01599412,0.0054748,0.03900134,0.00191599,0.00018023,0.0006819,7.2e-07,0.01394963,0.00100541,3.609e-05,0.00325524,2e-07,4.81e-06,6.62e-06,0.03282431,0.00500999,0.0029,1.71e-06,0.00148025,2.86e-05,0.0006217,1.096e-05
1508976000000.0,5705.0,0.05152112,3.508e-05,0.00981001,0.04999999,3.558e-05,0.00182001,0.0152407,0.004973,0.03752809,0.00180758,0.00017621,0.00064031,6.9e-07,0.01290999,0.00089615,3.515e-05,0.00313984,1.8e-07,4.99e-06,6.19e-06,0.03440221,0.00596069,0.00268044,1.62e-06,0.00133,2.663e-05,0.00060008,1.053e-05
1509062400000.0,5883.0,0.05019,3.415e-05,0.00939754,0.04839987,3.351e-05,0.00175559,0.01499799,0.00479245,0.03955486,0.0017682,0.00016564,0.0006125,6.5e-07,0.01219694,0.00087431,3.295e-05,0.0029904,1.8e-07,5.07e-06,5.87e-06,0.0331923,0.00514,0.00258912,1.51e-06,0.00129801,2.5e-05,0.00055925,1.018e-05
1509148800000.0,5746.0,0.05136,3.471e-05,0.00951906,0.048601,3.422e-05,0.00178476,0.01494335,0.00505,0.0422944,0.001765,0.00017309,0.0006102,6.8e-07,0.01233399,0.00086066,3.575e-05,0.00307085,1.7e-07,5.93e-06,5.94e-06,0.03641857,0.00520586,0.00275009,1.63e-06,0.00129,2.499e-05,0.00057378,1.036e-05
1509235200000.0,5730.99999998,0.05107902,3.45e-05,0.00942402,0.04785963,3.437e-05,0.00180501,0.01506136,0.00476596,0.04017912,0.0017423,0.00016556,0.0006,6.6e-07,0.01220001,0.00081835,3.457e-05,0.00297381,1.8e-07,6.38e-06,5.38e-06,0.03400258,0.00540471,0.00259613,1.58e-06,0.00124839,2.722e-05,0.00054805,1.013e-05
1509321600000.0,6143.0,0.04925601,3.291e-05,0.00925,0.04601572,3.222e-05,0.00176198,0.01436,0.00450345,0.03789694,0.00167666,0.00015778,0.00057784,6.1e-07,0.01181669,0.00078938,3.053e-05,0.00288272,1.9e-07,6.1e-06,4.9e-06,0.03497842,0.00475001,0.0023867,1.48e-06,0.00118619,2.35e-05,0.00054026,9.61e-06
1509408000000.0,6137.11,0.05,3.295e-05,0.0091476,0.046525,3.25e-05,0.00175099,0.01449464,0.00467029,0.03899841,0.00166646,0.00015699,0.00055961,6.2e-07,0.01220001,0.0008,3.113e-05,0.00280762,1.8e-07,6.15e-06,5.17e-06,0.03597602,0.0049794,0.00248618,1.52e-06,0.00117605,2.394e-05,0.000532,9.5e-06
1509494400000.0,6447.08,0.0470632,3.077e-05,0.00859701,0.0427817,2.87e-05,0.0016207,0.0135,0.00439151,0.0358472,0.00158107,0.00014632,0.00049996,5.6e-07,0.0107408,0.00072667,3.146e-05,0.0027397,1.8e-07,6.27e-06,4.5e-06,0.033341,0.00442377,0.00222883,1.41e-06,0.00105054,2.388e-05,0.00046018,8.95e-06
1509580800000.0,6720.1,0.04294,2.829e-05,0.00782,0.04000001,2.446e-05,0.00150001,0.01264365,0.003978,0.03281778,0.001422,0.00013093,0.00042999,5.4e-07,0.01021297,0.00065702,3.343e-05,0.00250902,1.7e-07,6.37e-06,4.06e-06,0.0333,0.004,0.00186057,1.22e-06,0.000896,2.058e-05,0.0004,8.31e-06
1509667200000.0,7003.0,0.04035504,2.865e-05,0.00772,0.03750913,2.37e-05,0.0014096,0.0118519,0.00347796,0.03087961,0.00133765,0.00012403,0.0004535,5.1e-07,0.00849753,0.00061472,3.156e-05,0.00234158,1.6e-07,4.59e-06,3.93e-06,0.03077309,0.00352678,0.00166419,1.11e-06,0.000886,2.391e-05,0.000385,8.66e-06
1509753600000.0,7140.0,0.04259999,2.873e-05,0.00778003,0.0388,2.395e-05,0.00173381,0.01225,0.00374496,0.03233012,0.00143773,0.00013118,0.00051346,5e-07,0.00844988,0.00063253,2.82e-05,0.00248556,1.5e-07,4.19e-06,3.87e-06,0.03227137,0.003858,0.00205878,1.24e-06,0.00094,2.045e-05,0.00039995,8.08e-06
1509840000000.0,7360.00000001,0.04063001,2.734e-05,0.00743178,0.03722898,2.305e-05,0.00159975,0.01177215,0.00357008,0.0312,0.0013499,0.00012302,0.00048225,4.8e-07,0.0083748,0.00062473,2.642e-05,0.00238613,1.6e-07,4.2e-06,3.69e-06,0.02551,0.00396866,0.00192244,1.15e-06,0.000871,1.919e-05,0.00037391,7.6e-06
1509926400000.0,7391.0,0.039918,2.696e-05,0.00736388,0.03679837,2.43e-05,0.001775,0.01164545,0.00359435,0.0304983,0.00135011,0.00011896,0.0004667,4.7e-07,0.00850171,0.00060184,2.573e-05,0.00222524,1.6e-07,4.16e-06,3.62e-06,0.02149629,0.00393063,0.00194876,1.16e-06,0.00085257,1.9e-05,0.00041414,7.66e-06
1510012800000.0,6927.5,0.04272129,2.9e-05,0.00783302,0.03939989,2.68e-05,0.001995,0.01457129,0.003775,0.03278887,0.00145601,0.00012303,0.00050411,5.2e-07,0.0085129,0.00065732,2.683e-05,0.0024355,1.6e-07,4.16e-06,4.16e-06,0.0223301,0.00415,0.0023043,1.23e-06,0.00093492,1.995e-05,0.00041999,8.1e-06
1510099200000.0,7074.0,0.041,2.889e-05,0.0085,0.04067165,2.525e-05,0.00190398,0.01394976,0.0036875,0.0335001,0.0015392,0.00012215,0.00051798,5.2e-07,0.008602,0.0007257,2.717e-05,0.0024062,1.7e-07,4.21e-06,4.29e-06,0.025,0.004086,0.00232,1.19e-06,0.00089199,1.987e-05,0.00039701,8.35e-06
1510185600000.0,7349.99990001,0.04129758,2.925e-05,0.0084,0.04226059,2.614e-05,0.00187167,0.01517396,0.00410715,0.03357171,0.0016,0.00012578,0.00060744,5.3e-07,0.009699,0.00081,2.77e-05,0.00247634,1.6e-07,4.23e-06,4.48e-06,0.02409919,0.00421652,0.00228228,1.26e-06,0.00102598,2.008e-05,0.00045642,8.66e-06
1510272000000.0,7098.00000001,0.04485991,3.035e-05,0.00898628,0.04585098,3.091e-05,0.001986,0.0169984,0.004492,0.03684828,0.00165799,0.00013857,0.00069,7e-07,0.01156058,0.00089943,3.016e-05,0.00267238,2e-07,4.57e-06,5.63e-06,0.0270108,0.00464628,0.00301801,1.54e-06,0.00113,2.246e-05,0.00047751,1.016e-05
1510358400000.0,6533.0,0.04528,3.1e-05,0.0089888,0.04990581,2.913e-05,0.00220841,0.016,0.00428201,0.03600549,0.00168712,0.00013433,0.000642,6.3e-07,0.01032672,0.00085263,3.003e-05,0.00268509,1.8e-07,4.42e-06,5.04e-06,0.02659999,0.0045822,0.00265985,1.37e-06,0.00106293,2.126e-05,0.00049958,9.8e-06
1510444800000.0,6315.0,0.04950531,3.308e-05,0.00982409,0.05463189,3.01e-05,0.00304947,0.01888341,0.0044799,0.0398997,0.00183549,0.000147,0.00065003,6.9e-07,0.01045005,0.00090371,3.1e-05,0.00289,1.9e-07,4.47e-06,5.15e-06,0.025,0.00480692,0.00315933,1.42e-06,0.00115048,2.161e-05,0.0005282,1.079e-05
1510531200000.0,5850.00010003,0.05187016,3.277e-05,0.00997,0.0865,3.059e-05,0.002496,0.02120348,0.00462598,0.04865,0.001815,0.00014297,0.0006284,6.5e-07,0.00947511,0.00092812,3.23e-05,0.00297322,1.7e-07,4.46e-06,4.71e-06,0.02835668,0.00503042,0.0027805,1.28e-06,0.00112283,2.14e-05,0.00051,1.044e-05
1510617600000.0,6489.8,0.04831104,3.097e-05,0.00941297,0.065013,2.946e-05,0.00245697,0.01884919,0.004358,0.04079016,0.00172235,0.00014199,0.0006744,6.1e-07,0.00930152,0.00096807,3.124e-05,0.00283719,1.8e-07,4.33e-06,4.75e-06,0.0325819,0.00490514,0.00255733,1.32e-06,0.00116128,2.211e-05,0.00049201,9.73e-06
1510704000000.0,6580.30000001,0.05085001,3.123e-05,0.00945423,0.0642886,2.867e-05,0.00262933,0.01844995,0.00450363,0.04109991,0.00172767,0.00014228,0.0007656,6.3e-07,0.00946,0.00108,3.224e-05,0.00288763,1.7e-07,4.25e-06,5.66e-06,0.03624335,0.00521417,0.0027043,1.38e-06,0.00119777,2.225e-05,0.0004759,1.02e-05
1510790400000.0,7250.0,0.0457,2.873e-05,0.00871,0.05799997,2.625e-05,0.002361,0.01658049,0.00404598,0.03979999,0.00157397,0.00012982,0.00069522,5.8e-07,0.00898667,0.0011681,2.946e-05,0.00268687,1.9e-07,4.12e-06,5.06e-06,0.03265167,0.00468702,0.00264,1.25e-06,0.00106678,1.978e-05,0.0004427,9.45e-06
1510876800000.0,7867.9,0.04225165,2.896e-05,0.00906742,0.05348238,2.483e-05,0.00214181,0.01534076,0.00365284,0.0372764,0.00163686,0.00011742,0.00059849,5.1e-07,0.00859847,0.00108,2.662e-05,0.00252001,1.8e-07,3.65e-06,4.74e-06,0.02757099,0.00413426,0.00240971,1.2e-06,0.00091001,2.137e-05,0.00039055,8.91e-06
1510963200000.0,7670.01,0.04309449,2.906e-05,0.00872071,0.05514612,2.486e-05,0.0022275,0.016441,0.00527,0.03764145,0.0017353,0.00011664,0.000614,5.1e-07,0.00817732,0.00108146,2.7e-05,0.00246401,1.7e-07,3.6e-06,4.59e-06,0.03039915,0.00419221,0.00237,1.19e-06,0.000998,2.105e-05,0.000382,9.07e-06
1511049600000.0,7790.0,0.04468,2.926e-05,0.00896379,0.05840507,2.516e-05,0.00226891,0.01681895,0.00550499,0.03813642,0.00178472,0.0001181,0.00067678,5.4e-07,0.00850001,0.00118617,2.717e-05,0.00253196,1.7e-07,3.71e-06,4.7e-06,0.030223,0.004472,0.002378,1.15e-06,0.00101522,2.084e-05,0.00038549,9.82e-06
1511136000000.0,8065.0,0.04397186,2.895e-05,0.0089,0.05520967,2.524e-05,0.002227,0.01603299,0.00498,0.03734887,0.00175296,0.00011339,0.00063348,5.3e-07,0.00840335,0.00120779,2.735e-05,0.00254461,1.7e-07,3.58e-06,4.54e-06,0.03084453,0.00437999,0.00232311,1.13e-06,0.0009645,1.996e-05,0.0003745,9.57e-06
1511222400000.0,8250.0,0.0449562,2.915e-05,0.0087765,0.06956014,2.59e-05,0.0022398,0.01658997,0.00433501,0.03688835,0.00180177,0.00011015,0.00063495,5.3e-07,0.00845,0.001179,2.647e-05,0.00255975,1.7e-07,4.09e-06,4.61e-06,0.02852138,0.00417417,0.00235176,1.06e-06,0.00097747,1.903e-05,0.0003513,1.094e-05
1511308800000.0,8100.00000001,0.0444637,2.867e-05,0.00863584,0.06078016,2.501e-05,0.00218734,0.0175291,0.00424548,0.035729,0.00172904,0.00011023,0.0006466,5.5e-07,0.00846413,0.001196,2.7e-05,0.00262354,1.7e-07,4.33e-06,4.63e-06,0.02794953,0.00421,0.00245592,1.11e-06,0.00094498,1.901e-05,0.000367,1.529e-05
1511395200000.0,8225.0,0.04638386,2.901e-05,0.00871959,0.06999998,2.461e-05,0.00217125,0.020108,0.00437384,0.03884574,0.00172326,0.00012107,0.00064179,6.6e-07,0.008755,0.00103508,2.805e-05,0.00306648,2.3e-07,4.34e-06,5.17e-06,0.03069,0.00491665,0.00275003,1.17e-06,0.00096415,2.03e-05,0.00037636,1.536e-05
1511481600000.0,8001.0,0.0507,2.985e-05,0.00907646,0.06991999,2.496e-05,0.00223995,0.019601,0.00432001,0.0385862,0.001713,0.00011913,0.00064998,6.6e-07,0.01018403,0.00091939,2.852e-05,0.00316379,2.3e-07,3.95e-06,5.03e-06,0.03416688,0.00539969,0.00271221,1.17e-06,0.0009576,1.981e-05,0.00037833,1.386e-05
1511568000000.0,8186.0,0.0575,2.928e-05,0.00947431,0.068579,2.55e-05,0.002545,0.01938887,0.00426619,0.042789,0.0017355,0.00011479,0.00063474,6.2e-07,0.0161,0.00095659,3.02e-05,0.0034776,2.3e-07,3.84e-06,4.91e-06,0.03177627,0.00586785,0.00270228,1.23e-06,0.00092697,1.958e-05,0.00037299,1.544e-05
1511654400000.0,8700.0,0.05266092,2.826e-05,0.01009999,0.07252,2.506e-05,0.00242434,0.01912843,0.00433132,0.0392,0.00162107,0.00011906,0.00061593,6.1e-07,0.01305,0.00091551,2.904e-05,0.0032263,2.3e-07,4.04e-06,5.02e-06,0.0293519,0.00575,0.00267866,1.18e-06,0.00099402,1.915e-05,0.00037192,1.556e-05
1511740800000.0,9190.8889,0.05046506,2.629e-05,0.00917,0.06666998,2.293e-05,0.00235392,0.01752964,0.0041211,0.03650001,0.00157457,0.0001181,0.00060899,6.1e-07,0.01162785,0.000802,2.985e-05,0.00294738,2.2e-07,3.85e-06,5.28e-06,0.02830683,0.0065231,0.00245005,1.16e-06,0.00091515,1.92e-05,0.00037871,1.779e-05
1511827200000.0,9698.0,0.04878292,2.536e-05,0.009339,0.06407629,2.318e-05,0.0025299,0.01766701,0.00410993,0.03529351,0.00147132,0.0001205,0.000577,6.5e-07,0.012847,0.000811,3.41e-05,0.00298312,2.1e-07,4.03e-06,6.12e-06,0.02949924,0.00603838,0.00234,1.22e-06,0.00097994,1.924e-05,0.00038802,2.029e-05
1511913600000.0,9890.0,0.04689,2.838e-05,0.0095329,0.0613738,2.499e-05,0.0031745,0.0198465,0.0038152,0.03660499,0.00144452,0.000116,0.00059939,6.6e-07,0.0116,0.00078122,3.493e-05,0.00286239,2.4e-07,5.8e-06,8.52e-06,0.02740999,0.00566705,0.00236036,1.33e-06,0.00094998,1.976e-05,0.00043271,1.98e-05
1512000000000.0,9745.97901596,0.04331541,2.414e-05,0.008634,0.0675902,2.157e-05,0.00249872,0.01725114,0.00339025,0.03104089,0.00123066,9.6e-05,0.00052309,5.7e-07,0.00927007,0.00071981,2.704e-05,0.00251181,2.1e-07,4.5e-06,6.61e-06,0.02475014,0.0050509,0.00202779,1.16e-06,0.00081042,1.557e-05,0.00035618,1.656e-05
1512086400000.0,9912.39,0.04355507,2.364e-05,0.00867,0.07604664,2.217e-05,0.00262443,0.01758465,0.003292,0.03035,0.00120182,0.0001,0.00048445,5.4e-07,0.01024159,0.00074555,2.869e-05,0.00261242,2e-07,4.95e-06,7.24e-06,0.02358409,0.0056352,0.00231878,1.14e-06,0.00081428,1.584e-05,0.000375,1.789e-05
1512172800000.0,10784.0,0.04239009,2.294e-05,0.00896867,0.0721,2.197e-05,0.00274728,0.01747735,0.0032975,0.03068673,0.00117027,0.0001003,0.00053639,5.3e-07,0.01029985,0.00071432,2.92e-05,0.00246737,1.9e-07,6.06e-06,8.36e-06,0.02311569,0.00535555,0.0021229,1.12e-06,0.00081613,1.623e-05,0.00037536,2.12e-05
1512259200000.0,10902.0,0.04183721,2.243e-05,0.00907551,0.07008313,2.315e-05,0.00263806,0.01840329,0.00320555,0.0298,0.0011475,0.0001097,0.00056999,6.1e-07,0.00989033,0.00070998,2.856e-05,0.00271434,2e-07,6.89e-06,8.53e-06,0.0226299,0.00507744,0.00202611,1.15e-06,0.00085399,1.558e-05,0.00040693,3.4e-05
1512345600000.0,11198.00000008,0.0411245,2.193e-05,0.00898899,0.067945,2.486e-05,0.00258631,0.01755203,0.00325941,0.02848022,0.00114176,0.00010948,0.00055274,7.6e-07,0.01036595,0.0006897,2.813e-05,0.00321314,1.9e-07,6.65e-06,7.97e-06,0.0214,0.0048,0.00206391,1.22e-06,0.00084001,1.522e-05,0.00047267,3.79e-05
1512432000000.0,11588.0,0.04025553,2.13e-05,0.00890144,0.065987,2.462e-05,0.0025202,0.01798,0.00362221,0.02826887,0.00116,0.00012355,0.00058348,9.4e-07,0.01116878,0.000759,3.118e-05,0.00325516,2.1e-07,6.56e-06,8.39e-06,0.0256,0.00501621,0.00205,1.51e-06,0.00091,1.652e-05,0.00046902,3.898e-05
1512518400000.0,11631.00000001,0.039,1.997e-05,0.008575,0.06321241,2.565e-05,0.00241445,0.02132989,0.00332,0.0274327,0.0010651,0.00012528,0.000632,8.1e-07,0.01206969,0.000842,3.043e-05,0.00305807,2.1e-07,6.22e-06,1.051e-05,0.02389994,0.0047916,0.00218101,1.32e-06,0.00086672,1.927e-05,0.0004433,3.502e-05
1512604800000.0,13584.9,0.03032998,1.574e-05,0.00710991,0.04861691,1.901e-05,0.00183001,0.01853407,0.00255017,0.02295002,0.00080482,9.45e-05,0.0006199,6.1e-07,0.009495,0.00062,2.466e-05,0.00223276,1.9e-07,4.8e-06,1.185e-05,0.02088416,0.00365,0.00164794,1.18e-06,0.000625,1.485e-05,0.00034221,3.468e-05
1512691200000.0,16460.024,0.02471103,1.212e-05,0.00562,0.03942906,1.27e-05,0.00139532,0.01534022,0.00200004,0.01751087,0.00063171,0.00012928,0.00048948,4.6e-07,0.00650107,0.00042583,1.69e-05,0.0015687,1.6e-07,3.23e-06,7.51e-06,0.0138615,0.0029,0.00110484,8.3e-07,0.00045517,1.002e-05,0.00023761,4.1e-05
1512777600000.0,15845.06673459,0.02796397,1.47e-05,0.007599,0.04392796,4.076e-05,0.00176321,0.01644589,0.00221898,0.01997703,0.00074794,0.00012648,0.00051309,5.1e-07,0.00734773,0.00049393,2.01e-05,0.00183207,1.7e-07,3.95e-06,8.64e-06,0.01623287,0.00349219,0.0012462,9e-07,0.0005206,1.145e-05,0.0002951,4.07e-05
1512864000000.0,14698.98334054,0.03138947,1.6e-05,0.010177,0.0477,2.982e-05,0.00187032,0.01739989,0.00239998,0.02091045,0.00079595,0.00011153,0.00057439,5.6e-07,0.00790938,0.000544,2.099e-05,0.00193657,1.8e-07,3.99e-06,8.95e-06,0.01882882,0.00356272,0.0014407,9.6e-07,0.000576,1.223e-05,0.0003153,4.035e-05
1512950400000.0,14950.0,0.02868441,1.527e-05,0.009667,0.04517326,2.555e-05,0.0016875,0.01598094,0.00219495,0.01909957,0.00068953,0.00011168,0.00063999,5e-07,0.00677064,0.0005135,1.899e-05,0.00181346,1.7e-07,3.48e-06,7.7e-06,0.0189,0.00374184,0.00126118,8.5e-07,0.00052325,1.156e-05,0.00028202,3.637e-05
1513036800000.0,16587.0,0.0308,1.488e-05,0.01255899,0.0454909,2.934e-05,0.00160694,0.01655958,0.002154,0.01906612,0.00078516,0.00010568,0.00066478,5e-07,0.00735416,0.0004852,1.95e-05,0.00185745,1.7e-07,3.81e-06,8.57e-06,0.01705266,0.00350085,0.0014105,8.5e-07,0.00054328,1.247e-05,0.00027566,3.84e-05
1513123200000.0,16302.07999898,0.037455,2.313e-05,0.0177701,0.05476803,3.081e-05,0.00175117,0.018,0.00236001,0.02172816,0.00088,0.00011,0.000849,6.6e-07,0.0081002,0.00054879,2.049e-05,0.0019931,1.9e-07,3.72e-06,8.87e-06,0.01655482,0.00410018,0.00157,9.2e-07,0.0005999,1.406e-05,0.00028672,3.999e-05
1513209600000.0,16050.0,0.0427,2.835e-05,0.01821788,0.0541574,3.187e-05,0.00180898,0.01855693,0.00275274,0.02556,0.00103884,0.00011015,0.00082,6.4e-07,0.00877011,0.0005828,2.227e-05,0.00218013,2.1e-07,3.8e-06,9.09e-06,0.01700029,0.0044989,0.00158,9.5e-07,0.00065525,1.446e-05,0.00030696,4.221e-05
1513296000000.0,16394.0,0.04193704,5.068e-05,0.01678111,0.05699999,3.597e-05,0.00190731,0.0201,0.003065,0.03071,0.0011916,0.00012484,0.00081866,7.1e-07,0.00875719,0.00065044,2.612e-05,0.00224,2.1e-07,4.72e-06,1.136e-05,0.02088,0.00443241,0.00194999,1.28e-06,0.00069161,1.453e-05,0.00035101,4.231e-05
1513382400000.0,17461.00100004,0.03873,4.205e-05,0.01683958,0.05122996,3.345e-05,0.00179012,0.01769999,0.00273002,0.0263777,0.00168966,0.000113,0.0007451,6.2e-07,0.01170038,0.00058067,2.232e-05,0.00204759,2.1e-07,4.11e-06,1.107e-05,0.01888587,0.00403003,0.001786,1.17e-06,0.00066323,1.331e-05,0.00030575,3.855e-05
1513468800000.0,19261.10000009,0.03550077,3.846e-05,0.01537275,0.05152273,3.351e-05,0.00174618,0.0167535,0.00256003,0.02399188,0.00146562,0.00011052,0.00068459,6.9e-07,0.00937861,0.00053897,2.145e-05,0.00216522,3e-07,6.33e-06,1.229e-05,0.03150001,0.00428612,0.00159468,1.64e-06,0.00073588,1.386e-05,0.00031174,3.528e-05
1513555200000.0,18917.0,0.03735004,3.736e-05,0.01654,0.05710315,3.549e-05,0.0017979,0.01832233,0.00354874,0.0278338,0.00151191,0.00012167,0.00070329,8.6e-07,0.00988537,0.00071666,2.518e-05,0.00225494,3.1e-07,8.55e-06,1.396e-05,0.02987423,0.00447965,0.00200317,1.87e-06,0.0008185,1.623e-05,0.00039075,4.35e-05
1513641600000.0,18968.81,0.04166041,3.988e-05,0.01874116,0.06036029,4.439e-05,0.00200703,0.01969957,0.00407036,0.03075123,0.00259999,0.00015735,0.00081957,8.7e-07,0.01026171,0.000893,2.934e-05,0.00293211,3.4e-07,9.43e-06,1.451e-05,0.04,0.00488717,0.00221606,1.95e-06,0.00097744,2.047e-05,0.00042156,5.152e-05
1513728000000.0,17346.0,0.04611,4.233e-05,0.0197,0.06537172,5.237e-05,0.00216479,0.0205,0.00402997,0.03403999,0.00351994,0.00017082,0.0009035,9.1e-07,0.01166,0.00094651,3.283e-05,0.0067,3.1e-07,1.147e-05,1.5e-05,0.03519213,0.00521592,0.00235647,2.28e-06,0.0010355,2.128e-05,0.00043796,5.316e-05
1513814400000.0,16497.99999999,0.04840001,4.376e-05,0.01856688,0.08647788,5.549e-05,0.00237997,0.02874929,0.00465856,0.04097578,0.00331332,0.00020787,0.00092786,1.47e-06,0.0132967,0.00118978,3.577e-05,0.00547995,4.1e-07,1.142e-05,1.528e-05,0.0445,0.00581678,0.00267447,3.07e-06,0.00108605,2.306e-05,0.00049097,7.083e-05
1513900800000.0,15296.99999999,0.05050001,7.28e-05,0.01955529,0.08650966,6.257e-05,0.00238815,0.02701186,0.00455534,0.04181706,0.00340842,0.00023332,0.00102115,1.64e-06,0.01294218,0.00154744,4.225e-05,0.00548998,4.7e-07,1.142e-05,1.63e-05,0.04489996,0.0060099,0.00267158,3.19e-06,0.00109249,2.367e-05,0.00066211,7.78e-05
1513987200000.0,13280.0,0.04772594,7.565e-05,0.01888889,0.08237094,5.755e-05,0.00206991,0.02399998,0.00408037,0.03623828,0.00301899,0.00021607,0.00088682,1.41e-06,0.01121526,0.00139295,3.825e-05,0.00452,4.3e-07,1.03e-05,1.553e-05,0.03836807,0.00569449,0.00233999,3.03e-06,0.00095564,2.232e-05,0.00057002,8.986e-05
1514073600000.0,13849.0,0.04795991,7.135e-05,0.01910054,0.08258693,6.28e-05,0.00202058,0.02435,0.00415923,0.03689027,0.003265,0.00021978,0.00099173,2.03e-06,0.01126998,0.00142344,4.181e-05,0.00520771,4.9e-07,1.001e-05,1.594e-05,0.04519775,0.00593003,0.00253646,4.74e-06,0.00101646,2.274e-05,0.00076513,0.0001266
