portfolio,total_fees,num_trades,num_trades_saved,end_price_HODL,end_price_rebalanced
TX-ENRG-OK-AEON-BSD-CLOAK-XVG-AMP-NEO-XRP,4928.050454883618,1818,0,80046.16317840888,154488.96371520826
EFL-ZEC-DOPE-SBD-AMP-ENRG-TX-CLOAK-DOGE-SYS,1611.048419335829,1622,0,18025.577185889608,52269.87438490172
SBD-DOGE-IOC-SPR-SHIFT-AMP-NAV-NXS-XST-PPC,1728.1079487466939,1736,0,15241.905239080148,46441.56828634994
SBD-IOP-BRK-MONA-XRP-XMG-DCR-NXS-EFL-SHIFT,2517.7023242953674,1678,0,22511.71275354001,77918.12724212339
NXT-TX-REP-FLO-AEON-VRM-MONA-LBC-EMC-BSD,2031.4418509322657,1664,0,21032.115226023503,62323.84940279167
BURST-REP-EBST-CLAM-ETC-IOP-NEOS-NXS-ABY-XRP,1534.0266574729887,1622,0,11901.510020726742,44162.50989565978
IOP-XMR-FLO-REP-ERC-EXCL-ENRG-GRS-GRC-LBC,1558.3182668024313,1636,0,35282.344267667635,55961.562256959354
DCR-POT-EFL-TX-IOP-GRS-NEOS-VTC-XMG-PIVX,2127.0567454225497,1686,0,37711.36608778127,74839.82287312273
BRK-AMP-XMG-CLOAK-BTC-AEON-CLAM-ENRG-AUR-LBC,1341.1755953996033,1478,104,17607.20721283774,40737.616726725086
NAV-PPC-LSK-SLR-GRC-XCP-XST-FLO-XMY-STEEM,1307.81094890378,1512,0,18734.73114633321,41667.60696196362
SEQ-MONA-WAVES-AEON-OK-XLM-BSD-DCR-XRP-BTC,1791.9403893928181,1438,92,29149.569833308724,77759.19977128012
AEON-VIA-PIVX-XCP-BRK-GRS-DGB-IOC-NLG-ETH,1766.8416479404282,1626,14,37238.0750162642,62045.33283410811
AEON-RBY-SPR-AUR-WAVES-AMP-XLM-CURE-PTC-EXCL,1517.2259866146971,1582,0,17136.825315519964,48226.894342866544
DMD-XMG-XVG-NLG-XMY-LBC-SBD-ETC-DOGE-ZEC,1426.3026185164617,1464,0,33320.391181200335,43582.159508838435
NEO-DCR-PTC-SBD-EGC-NLG-BCY-CLAM-LBC-PIVX,1275.491697767027,1452,0,50888.18727655848,43991.46445552848
GRC-ETH-ETC-ZCL-EXP-NLG-PIVX-GRS-SLR-TX,1626.4432223278623,1648,4,34654.841795278546,59756.23152785621
SBD-POT-EBST-BRK-BURST-EFL-SPR-STRAT-TX-IOP,2453.9811261876316,1768,0,11565.560005806195,62436.46807072177
DCR-DOGE-XRP-DASH-BRK-SYS-VIA-EFL-GRC-XMG,973.5725914374773,1356,0,16714.794263775664,38545.37512185789
EXCL-NXS-SPR-NEO-ERC-ZCL-REP-NXT-DOGE-AEON,3659.8078204482654,1814,0,54781.77533511088,118790.1426405577
SHIFT-XMY-BTC-ZEC-GRC-ENRG-AUR-SLR-BLK-ETC,699.5162926424363,1334,90,10858.817861543292,24442.099692933403
NEO-AUR-STRAT-PIVX-TX-XVG-VRM-SYS-IOC-MONA,3637.033203696688,1694,0,79265.10286191598,116220.3133345267
LTC-ERC-GRS-RDD-DOGE-TX-EXCL-XMG-BTC-MONA,2609.779587537872,1488,110,48027.518328544815,122266.92992279142
VIA-CLOAK-RBY-OK-ETC-DASH-BSD-DMD-DOPE-XMG,2986.1954983699984,1676,0,23983.44006789308,87741.41765029456
EFL-SLR-GRS-DASH-PIVX-ETH-EMC-OK-VIA-IOC,2020.1525485911866,1606,6,39592.9955670125,73813.01600475152
SPR-LBC-BTC-MONA-ERC-ZEC-XVG-POT-DOGE-PTC,1629.049994783588,1448,108,42580.320018257946,60036.99456759296
MONA-BYC-DMD-SHIFT-NLG-RVR-EXCL-STRAT-OK-DCR,2163.49984832493,1624,0,25811.69963962563,66228.00635102429
SBD-SEQ-RDD-DGB-BYC-XST-XVG-XLM-ABY-SYS,3391.026480378822,1698,0,45171.27558853249,116474.72868882626
DGB-XLM-DCR-EBST-ABY-AEON-BTC-ZEC-CLAM-XRP,1268.6142869146784,1404,112,18549.853388174743,55478.924655453724
ETC-VIA-CURE-XRP-CLOAK-XMY-POT-IOP-DGB-DCR,1389.102232935015,1558,0,20502.681077975292,49596.9591643642
NEO-NAV-FLO-VRM-SBD-GRS-RVR-XVG-DOGE-GRC,4629.891261639771,1756,0,93453.13867681603,149959.97373819083
EFL-XMR-VRM-WAVES-MONA-XST-CLAM-BLK-BRK-SHIFT,1834.0346513096497,1538,0,23497.478129816944,58308.05267092999
LSK-VTC-ERC-XLM-NXT-NXS-NAV-BSD-CLAM-VRM,2122.781263696512,1568,0,25159.781597121342,72945.22968774203
DASH-BTC-ZEC-EXP-IOC-CLAM-SBD-AUR-XVG-RDD,1103.2980471691528,1257,89,34240.9287875329,39790.335286895446
ZCL-RBY-NLG-NXS-SYS-AEON-SLR-BYC-STEEM-SBD,2208.4812931231986,1746,0,16173.008386236565,67503.62386164407
RDD-WAVES-XVG-XMR-AUR-CURE-REP-ZCL-ERC-XST,3129.260211980653,1668,0,42447.661596546845,116293.67034940583
NXT-BURST-ZEC-CLAM-PTC-XMY-MONA-RDD-AEON-BCY,1494.496795540914,1478,0,22304.803283485708,49817.90535342004
ENRG-XST-SLR-BURST-RVR-NEOS-DASH-GRS-SYS-ETC,1918.9437878513047,1674,0,36973.721122344636,65159.74547289603
VTC-WAVES-SLR-BSD-EFL-BURST-IOC-XMY-RBY-ENRG,1346.4322954430354,1504,0,14259.560416067812,39104.67571716621
LSK-WAVES-BCY-TX-SPR-AMP-ETC-STEEM-FLO-DGB,828.0742693991748,1552,0,13896.392484416318,28327.28371958193
CLOAK-XVG-SHIFT-EXCL-WAVES-DGB-FLO-NAV-STEEM-XMY,2455.2573591964324,1576,0,44495.33165458647,85649.6819763752
DOGE-EMC-AEON-STRAT-AUR-IOC-SBD-GRS-EXP-GRC,1508.712466772109,1598,0,32574.733605730773,49581.82898179955
DGB-BLK-RBY-LBC-PPC-VTC-BSD-BTC-SPR-SYS,986.5108708329458,1426,108,14581.326266216218,36447.284501337796
TX-BLK-IOC-BCY-LTC-STRAT-XVG-VTC-AEON-DOPE,2435.9320117250854,1658,0,38485.23902104172,71264.31685896235
SLR-EXP-EMC-IOC-NXS-GRS-SBD-SEQ-ETH-NEOS,2152.9637117473612,1696,0,36511.744995457615,66473.14641429845
EBST-VIA-ABY-ENRG-XMY-BCY-DCR-TX-XRP-WAVES,1643.0089176834665,1622,0,15291.386123596443,50738.6964693107
DASH-IOP-SLR-SEQ-ABY-CLOAK-DMD-DCR-NXS-ETC,1773.0503578173975,1540,0,22843.166706083746,55975.93942637343
WAVES-BSD-ZEC-BURST-DCR-EGC-SHIFT-DOGE-NEOS-CLAM,719.4108377524941,1356,0,13767.721045778111,28121.03317806998
EMC-EBST-AUR-DMD-EFL-LTC-PIVX-EXCL-BCY-POT,1646.7269835704276,1508,0,17256.751990126504,52059.535132539946
RDD-BLK-GRC-IOP-BCY-NEOS-BSD-CLOAK-SBD-ZCL,2490.0550470111352,1788,0,18365.79184604113,70265.52284630493
NEO-AUR-WAVES-EMC-VTC-ABY-ERC-NAV-IOC-PPC,1771.4216498833073,1530,0,52836.384460703135,60630.545217614315
NLG-SEQ-DCR-ETC-BSD-VIA-LTC-ZCL-DMD-ENRG,1618.7094992452865,1582,0,20009.584243337587,57065.684713942275
DMD-OK-IOC-BURST-ETH-BTC-AUR-VIA-DGB-SHIFT,1325.204545521159,1424,124,18283.40249827182,47958.77749443723
STEEM-ERC-ZCL-BTC-BYC-RBY-REP-CLOAK-DGB-OK,2464.8662821242374,1671,119,24173.99381760802,95695.33664253686
BRK-SYS-SEQ-STEEM-DCR-NLG-XMG-XST-AUR-SPR,1906.2198237801238,1618,0,19054.327626796643,61810.85970693382
ERC-ETC-DGB-CURE-WAVES-BCY-GRC-GRS-EFL-XST,1494.5099504438745,1562,0,37235.900909937365,60401.818995023874
ENRG-BRK-BURST-IOC-MONA-SEQ-WAVES-PPC-BCY-NXT,1287.056356704713,1494,0,19172.02376964676,36511.763631004775
LSK-IOC-AMP-DOPE-VTC-XLM-XVG-REP-RBY-XCP,2351.917207971575,1676,0,42327.18569099827,71223.10056935174
NXS-EMC-EFL-EXCL-PTC-STRAT-ZEC-BRK-BCY-CLAM,1138.3301159501536,1476,0,15804.372042266905,36493.70982328061
XVG-CLOAK-BYC-EGC-NLG-LSK-ETH-PIVX-GRC-SHIFT,2180.8747421721155,1558,0,47587.93634772823,75991.81934892404
SYS-DMD-IOC-ZEC-NEO-NLG-SEQ-AEON-ENRG-DOPE,2444.708663867292,1626,0,53045.11858955131,70484.66601916865
AMP-ZCL-NLG-AEON-ERC-EXP-EBST-DOPE-SLR-BRK,3360.008362131293,1860,0,15540.218118663091,86574.97366588109
VRM-DOPE-NXT-XMG-BYC-STEEM-CLAM-XCP-PTC-MONA,2400.2979457735228,1582,0,22711.659974347618,65812.15637357783
RDD-VIA-RBY-XLM-XMG-XVG-DOGE-PTC-NXT-STEEM,2318.8447740623656,1558,0,42752.53438707168,84525.30737407698
PPC-XCP-EGC-CLOAK-XMG-NAV-AUR-SLR-RDD-ABY,2022.161370852684,1606,0,20030.927220492318,59040.08210331134
SBD-BYC-IOC-GRC-WAVES-BTC-NEOS-RBY-OK-STEEM,1054.701834569997,1332,100,13174.589515900469,34209.2432085508
DOGE-AMP-RVR-XMG-DCR-PIVX-PTC-RDD-XMY-GRS,2120.676975900486,1612,0,39786.89235495791,79207.60907637907
NEO-IOC-SPR-AUR-STEEM-STRAT-EGC-AMP-CLAM-BURST,1367.5582950951984,1590,0,47541.190908820965,42101.20209927815
LBC-STEEM-SPR-NXS-SYS-EBST-VRM-REP-EMC-EXP,1984.051062155604,1700,0,15021.297540613059,56757.58636786164
PTC-AMP-AEON-RBY-BYC-DOGE-SPR-ZEC-NEOS-ERC,1151.634120021926,1570,0,13833.154413581167,35066.8138483379
CLAM-ENRG-WAVES-XRP-STEEM-NEOS-AMP-SPR-REP-DASH,705.1714617033864,1426,0,9853.982369533987,22611.359135115286
XCP-OK-AUR-BURST-TX-NLG-DOGE-SEQ-GRS-VRM,2329.942099516461,1662,0,36422.04921931172,73617.60485984955
VRM-IOP-RBY-DCR-EGC-AEON-BURST-ENRG-GRS-BCY,2204.4885316342707,1720,0,35213.38967971879,74697.23121948277
RDD-EMC-OK-ZCL-GRS-EGC-CURE-EFL-IOP-SBD,5582.3436108282385,1982,0,39042.99036847454,183227.90999538288
STEEM-GRC-NEO-EXP-DASH-IOP-PIVX-SEQ-XRP-FLO,1435.9798370463143,1550,0,50786.47207004851,48034.182621359854
STRAT-XLM-NXT-SBD-ERC-DOPE-AMP-NXS-XCP-EGC,2039.6198736550152,1660,0,17439.435674133947,60001.858618325095
AUR-NAV-RBY-DMD-FLO-ETH-AEON-GRS-EBST-NEOS,3171.9586943074764,1770,0,37165.50754024998,102832.85797050905
XMY-XVG-BCY-RVR-BRK-OK-RBY-AUR-AEON-XMG,3479.91749028699,1714,0,36282.75090578831,83827.70520585951
ZCL-WAVES-PPC-BRK-CLOAK-XMG-ENRG-CURE-GRC-RDD,2373.8119180015146,1674,0,20728.881569767957,74670.07426751146
NAV-XMY-XST-POT-DOPE-AMP-REP-MONA-ZEC-BCY,1667.1991135601513,1528,0,21480.46839371937,51409.125527701275
PTC-EMC-DOPE-EBST-TX-DOGE-AMP-PPC-XMG-WAVES,2187.304375349656,1664,0,15683.619213720276,65204.459960681714
GRS-EGC-POT-GRC-DGB-BURST-CURE-ETC-DOPE-RVR,1945.5062211772017,1650,0,35090.319996442464,67103.90853945949
CURE-RBY-NXT-XMG-NEOS-SYS-EBST-STRAT-ENRG-DGB,1807.4726207365425,1612,0,13429.889182980574,53032.45224992975
NXT-BRK-XMG-REP-TX-OK-CURE-BCY-ETH-ETC,1409.714829074822,1540,10,14209.071624842625,44744.65681872082
BCY-NXS-GRS-EMC-DASH-EGC-ETC-FLO-ETH-PTC,1549.3949573115094,1589,11,38432.207858952126,63618.85493962631
VIA-BTC-EXP-DMD-RDD-NEO-DGB-LSK-BSD-XVG,2813.154179257659,1463,103,80810.75437989955,111065.86177171669
SHIFT-CLOAK-IOC-REP-SEQ-BURST-BSD-XRP-IOP-ETC,1579.7867939100215,1582,0,20108.477641151647,50156.22630023503
NXT-BCY-BSD-CURE-XMY-AMP-VRM-MONA-DMD-GRC,1613.3870190461878,1514,0,19730.540284725288,44826.21155646873
NEO-RVR-EMC-ENRG-AEON-XRP-EFL-SPR-XCP-TX,2569.3484568085732,1720,0,50396.363234889366,73235.59245010214
EFL-STEEM-REP-LTC-OK-ZEC-TX-CURE-XMY-GRS,2210.937091457875,1658,0,38159.70890589147,86958.22076442109
VTC-NXS-LSK-BLK-PIVX-ZCL-DASH-EFL-ZEC-ETC,1568.2373373350292,1592,0,21061.980067324712,55706.46194834501
NLG-STRAT-XMG-RDD-REP-PTC-CLOAK-SYS-LTC-EBST,2509.3581927486075,1556,0,25053.96841131123,88314.7495201324
XCP-VIA-POT-SPR-PTC-XMR-LSK-XMY-WAVES-REP,1258.8404753742343,1494,0,18965.276937578044,39621.0210382173
ABY-BCY-EXP-BLK-EXCL-IOP-SLR-MONA-NLG-XMR,1196.693147175264,1536,0,17899.629334441815,34340.3095347399
GRS-FLO-WAVES-BURST-RDD-IOP-NEOS-NLG-XMR-LTC,1502.7171080085707,1630,0,36846.387236671726,59396.83149732543
XCP-CURE-DCR-EGC-RVR-ERC-IOP-LTC-XRP-BLK,1345.3976962295253,1584,0,15819.737954719498,45228.7843280919
VIA-LSK-IOC-REP-ZCL-ENRG-SPR-TX-BTC-STEEM,1850.17116721707,1629,119,18494.942024812743,61866.22290212662
FLO-IOP-XST-EBST-STRAT-XLM-DOGE-OK-XMR-BTC,2361.7035812005743,1571,111,21066.32330344367,86367.48568189956
STEEM-CLOAK-FLO-VIA-XRP-SLR-ERC-NXS-BRK-ZEC,1690.5312731102897,1642,0,22412.57486738378,57253.34206809617
BTC-RDD-DMD-STEEM-GRS-SPR-XCP-BYC-SBD-BSD,2352.7676426840367,1576,106,38187.44706560063,86036.85477156471
GRC-CLAM-CLOAK-ZEC-ETH-XRP-ETC-TX-XMR-WAVES,686.3356496642134,1270,32,18639.961015983823,30086.507048090567
DASH-ENRG-RVR-DGB-EXP-PTC-LTC-NLG-OK-VTC,1590.3619241126914,1542,0,18692.70964150484,45908.188908768396
XMR-PTC-BTC-BRK-BLK-BURST-DMD-RVR-RBY-DCR,1223.7246003915945,1355,103,18346.326017902884,46066.80523845867
XCP-STRAT-POT-VIA-ETC-RDD-BRK-DOPE-ZCL-EGC,2389.944947544865,1734,0,16355.983148326597,70309.21604696706
EBST-CLAM-SHIFT-OK-XMG-AMP-CLOAK-POT-ABY-NEOS,2642.038899323565,1722,0,19377.615325001254,65977.2074354979
SLR-BTC-MONA-NXT-XLM-WAVES-SPR-EXCL-BLK-PPC,1285.3143592116305,1438,94,22554.26994751072,47522.36434858828
VRM-DOPE-BCY-SPR-XMR-AUR-ETH-AEON-SLR-BRK,1764.5254049213845,1588,2,14616.906136885042,48227.86588446291
VTC-XVG-XST-EXP-XMG-REP-MONA-PIVX-LSK-STEEM,3052.8026627387007,1604,0,51285.639372276775,106265.41165639755
XVG-BRK-SPR-AUR-EXCL-IOP-EFL-POT-IOC-PTC,2624.4145191410935,1734,0,35201.094409049285,66071.29890574524
EMC-CLOAK-GRC-XMG-EGC-CURE-ETC-TX-STEEM-NXS,1834.7249474590299,1572,0,21478.900295176853,62908.94796038682
ETH-REP-DOGE-VRM-BURST-NEOS-EXCL-AMP-SYS-IOC,913.3097690034555,1476,6,13492.436671888194,30203.104121034376
BYC-GRC-XLM-NXT-XRP-XMR-XST-PPC-BLK-XCP,1154.3669858816863,1454,0,18818.078696878543,40062.36598270549
PTC-XMG-ABY-EFL-DMD-PPC-XRP-CLAM-EMC-EXCL,1362.6949442695966,1444,0,16513.211585949524,45030.25053465213
REP-XLM-BLK-BCY-ERC-PPC-XMG-LSK-EGC-VTC,1211.983092195707,1414,0,21660.63858704424,46423.841716840725
GRC-GRS-LTC-SHIFT-DMD-AEON-NAV-EMC-EXCL-WAVES,2169.0398952991777,1634,0,40907.335721642245,83624.37752174518
VRM-ETC-NXT-XRP-BTC-LBC-AEON-EXP-BSD-IOC,1034.5980938475882,1380,94,12719.460476995666,31503.55253925518
VIA-AMP-XRP-BRK-ERC-SBD-XCP-STEEM-LTC-PPC,1081.9168226294432,1486,0,15069.252962076636,36339.66455869745
XMY-SEQ-ENRG-DCR-DASH-EXCL-SYS-NXT-ERC-SPR,1625.6993515076012,1626,0,19038.4123997393,53467.41379139802
SYS-EXP-BTC-REP-ENRG-SEQ-EFL-ZCL-PIVX-BCY,1149.4366869366374,1452,106,15433.70075004319,40836.03231428044
NXT-NEOS-XMG-POT-LTC-PTC-SBD-BURST-XVG-ZEC,1811.1735036684418,1502,0,36688.92310603863,56881.45640973906
FLO-STEEM-REP-XMY-MONA-AMP-SPR-BYC-SYS-XMG,1563.986833153077,1624,0,20183.027784385966,51026.51956217164
XMR-BYC-EBST-XRP-GRC-DOGE-BURST-GRS-NXT-AMP,1986.6808979015348,1644,0,36545.78245283033,71759.00737814404
BLK-RDD-STRAT-RVR-XLM-RBY-ENRG-EXCL-DGB-ZEC,1290.4937327855166,1548,0,16811.81801683579,45189.39218503432
GRC-DGB-XMG-DMD-RDD-CURE-STRAT-ZCL-BTC-ZEC,1554.8341761154372,1441,111,16812.600844778433,58557.52547080089
DMD-RBY-NXS-STRAT-PPC-IOC-SBD-DASH-NEO-GRS,2920.7125615030222,1674,0,72386.59237486853,99435.29296492835
RBY-LSK-DOGE-DGB-ETH-EBST-ERC-SHIFT-ETC-EGC,1650.10774965331,1504,20,19520.878413427443,62692.930635704804
BURST-MONA-EXP-VTC-RDD-LSK-GRS-EFL-SYS-XVG,3784.31566892169,1726,0,71883.37477516738,149978.8716413868
ERC-VIA-DMD-PPC-NXS-EGC-SHIFT-NEO-DASH-RBY,2257.9127446781736,1568,0,55662.81034614038,76827.00566482937
LBC-DASH-SPR-NAV-XCP-ENRG-RDD-STRAT-IOP-DMD,1486.2945592023102,1626,0,13029.129671810213,38876.53976987201
POT-STEEM-EMC-XMY-DMD-ZEC-BRK-EXP-BYC-FLO,1110.0229152635395,1526,0,13800.36015607315,33882.775487114675
BLK-AUR-ETH-DOGE-ZEC-SEQ-XMY-ERC-DGB-NLG,848.1227378488609,1350,18,14566.63969870384,31702.713912576557
ZCL-BYC-XMY-EXP-PIVX-SEQ-STEEM-XST-SLR-PTC,2907.369059160633,1730,0,21249.89361295384,81636.02242053289
EFL-XMY-BRK-VRM-ETH-SPR-EGC-ZCL-RBY-LSK,3145.460842571555,1778,0,18784.397740609755,88219.25677028594
GRC-DASH-POT-TX-DMD-SEQ-ERC-ZCL-ETH-VIA,1851.9301817708822,1604,4,19561.490693138578,61551.16271751546
NEO-BURST-EMC-BRK-ZCL-AMP-IOC-GRC-EGC-XRP,2448.835529689309,1716,0,50854.45451651932,75458.55303540039
NEO-PTC-DOGE-DOPE-SLR-EGC-RDD-XCP-ERC-BURST,2569.472093422932,1606,0,54694.75345894737,86728.62267534772
STRAT-RBY-ZEC-PIVX-EXCL-POT-LSK-LTC-DOGE-ABY,880.4087459596384,1338,0,17481.056903006083,32873.80614365139
ETC-DMD-EXCL-NEOS-POT-VTC-AMP-BSD-EFL-EBST,1791.4627549145632,1574,0,16563.266443087683,51268.09996508057
WAVES-NLG-ZEC-RVR-CLAM-ENRG-DGB-BURST-XCP-GRS,1144.7478996517339,1566,0,32248.34575136828,40035.71376770257
TX-SLR-POT-EMC-EFL-XVG-ABY-AMP-MONA-GRS,3471.4368513414365,1836,0,62704.66621504782,116036.70247369118
IOC-DOPE-BSD-NAV-VTC-NEOS-XLM-CURE-SHIFT-CLAM,1786.1922818114701,1544,0,19103.389038879643,54363.85861571619
BSD-LBC-VIA-XST-AUR-WAVES-XMR-GRS-STRAT-AEON,2247.198118183148,1656,0,40097.88195615896,82395.91012804353
EFL-LSK-XST-LTC-PIVX-XMG-ABY-EGC-BSD-AUR,2154.308063445697,1488,0,22459.794458943827,71744.54983336714
DOPE-DGB-XST-SBD-EXP-EXCL-LTC-XMY-XCP-BSD,2650.654403814056,1636,0,18676.522989428417,74697.20292214348
XVG-SYS-SHIFT-POT-NEOS-DOPE-BYC-NEO-ETH-STEEM,2842.26561378695,1557,7,75346.52639938015,98919.41117921547
LBC-RVR-FLO-OK-XMY-VRM-EMC-PIVX-POT-GRC,1596.6656161149606,1604,0,14062.620076931837,42205.109679565554
NAV-REP-XMR-SHIFT-ABY-EMC-LSK-CLAM-DASH-ERC,1148.684416275614,1400,0,20292.776228527186,43836.59676992246
DOPE-NLG-SYS-AUR-CLAM-PIVX-IOC-BLK-XVG-IOP,1615.5047862489348,1612,0,33338.217179865824,46952.515396554474
ETH-AUR-WAVES-PPC-BURST-XMR-MONA-XLM-BCY-PIVX,798.321634169261,1254,32,23339.174036378776,36234.44861956364
LSK-BYC-STRAT-RDD-CLAM-ERC-ZEC-AUR-POT-DOPE,1227.7161674842057,1434,0,18394.92035270849,42249.46076782179
ERC-DMD-CURE-NXS-ZCL-ZEC-SHIFT-RVR-BYC-AMP,2040.7784512830285,1656,0,18044.83471482336,61258.27562726011
LSK-SEQ-SYS-PIVX-STRAT-TX-CLAM-ZCL-RVR-AEON,2385.7477119651207,1718,0,20749.033093467653,73433.19494832664
ERC-AEON-CLOAK-XVG-PTC-TX-ENRG-XMG-OK-EMC,5046.469090726691,1846,0,46906.106695603965,151469.8995057062
NEOS-LBC-NXT-BLK-EXP-NLG-SBD-DCR-XMY-NEO,1466.7043693783899,1492,0,48207.8611374699,43109.64689417969
AUR-ZEC-XCP-WAVES-BYC-DGB-PPC-MONA-SLR-XMY,1036.195536206744,1438,0,18267.050606591056,34290.636149458005
EGC-NEO-SEQ-EFL-PIVX-EMC-RDD-SLR-AMP-XMG,2482.5053233414046,1636,0,54719.758711469054,80038.84125191734
ETC-SEQ-VRM-WAVES-RBY-ABY-ERC-EXP-PIVX-DOGE,1058.7376776796941,1440,0,13607.712222270222,32842.446522357066
XMR-ABY-RVR-XCP-FLO-DCR-XST-RBY-SHIFT-AMP,1423.5822207143367,1642,0,17019.36323971205,44227.36639166386
XMY-SBD-BLK-DASH-XRP-VTC-EGC-WAVES-ERC-CURE,1507.6600657812485,1492,0,16334.733781726904,48681.71067637536
REP-XVG-STRAT-OK-SLR-BCY-BSD-GRC-LBC-EBST,2361.17581987251,1680,0,35206.20583111386,65523.344416416236
BYC-SEQ-ABY-XMY-RDD-BRK-DGB-EFL-AMP-SLR,1624.482061560136,1590,0,16377.752126819452,46149.49268627667
NXS-MONA-BCY-DCR-DGB-VRM-REP-LTC-BRK-NEOS,1434.4338413457278,1488,0,22810.28741169576,50998.57676056074
NAV-AMP-SHIFT-EXCL-TX-CURE-ABY-RDD-CLOAK-BSD,2340.2393829776493,1628,0,23355.408784479238,75020.3032643105
SEQ-RBY-LSK-XVG-GRC-BSD-VIA-AEON-VTC-EBST,4301.075843960882,1722,0,45913.69576784824,128925.98877557478
RDD-LTC-STEEM-SLR-GRC-IOC-BYC-CURE-SPR-EBST,1881.4747202395588,1612,0,16576.911653748633,55244.922899043995
BCY-VTC-FLO-SEQ-LTC-CLOAK-GRS-RVR-BSD-ETH,2556.423080826915,1640,2,47020.76135871063,96116.20484976372
ETC-EMC-TX-DOGE-XRP-ABY-XMY-XMR-AUR-AEON,1252.1479722897054,1506,0,14002.818415339587,42167.58206390545
BRK-RDD-EXCL-XVG-XMR-XMY-EGC-MONA-AEON-NXS,4649.488667118458,1720,0,49155.22848430623,144569.41137676034
NEOS-RBY-FLO-XCP-ERC-SHIFT-LTC-VIA-EXCL-DGB,1271.0665563143823,1594,0,17261.70494334118,41930.7704609395
EGC-XMG-DOPE-LTC-NLG-XVG-EFL-XCP-REP-NEOS,2153.141275178245,1544,0,36585.45977642688,64565.400463666076
ABY-TX-LBC-ETC-STRAT-CURE-EBST-XMR-NXT-STEEM,1632.729789798665,1576,0,14024.96728074525,49943.48695503562
IOP-BYC-AUR-BTC-ZCL-AEON-OK-BURST-SBD-SHIFT,2769.848007300241,1701,103,16657.106191568495,83421.31658577206
EBST-BURST-XMY-XMR-RVR-STEEM-NEOS-SEQ-DGB-NEO,3317.8227189783347,1644,0,54721.23554917744,98787.54138532595
XST-ENRG-VTC-BSD-IOP-NAV-LBC-OK-VRM-NLG,2734.572265115696,1746,0,18379.75059464901,68580.6165640404
EXCL-XCP-BRK-XST-POT-STRAT-CLAM-XRP-ZCL-MONA,2598.103213543342,1748,0,22894.0789668772,77800.90093486704
PPC-BURST-BTC-XMG-IOP-GRC-DMD-AUR-RVR-XMY,1269.138838542967,1353,103,13039.696202210087,38929.70551822119
FLO-NLG-GRC-DCR-XVG-SLR-EXCL-AMP-IOC-ETH,1042.8389256580278,1470,0,35875.35021635582,37223.74579964272
IOC-PPC-STRAT-XCP-SYS-DCR-OK-ENRG-EFL-CURE,1068.408102203154,1490,0,14335.267328720956,34856.724887343335
ENRG-NLG-RBY-RVR-REP-EXCL-DOPE-ETC-BCY-PTC,1340.8375909308816,1548,0,13632.818818928292,37650.69132173135
DMD-NXT-BURST-DASH-DOPE-AMP-PTC-SBD-ERC-XVG,2737.007066776297,1614,0,39158.28921310033,80330.5704018664
GRC-EXP-BRK-PPC-XCP-DMD-STRAT-XMG-DCR-GRS,1479.3896573448812,1590,0,35018.23306113862,50618.533420418134
SEQ-BURST-DGB-XST-BRK-NXT-SHIFT-VRM-XMY-LBC,2471.939632521989,1602,0,18827.923259208063,64570.529532564804
XST-MONA-RVR-AMP-NXS-EFL-AEON-SEQ-XVG-LBC,4167.483143302311,1802,0,47720.96630800477,112475.63394230182
EGC-DGB-STEEM-EFL-IOP-DMD-EMC-NEOS-BSD-LBC,1480.2459283906287,1622,0,14078.83921127104,45525.42956968252
GRC-TX-GRS-NLG-BLK-DCR-PTC-VTC-DOGE-POT,1356.3921589184326,1524,0,37749.24726663229,53490.17631179326
VTC-BTC-PTC-DMD-SLR-EXCL-EXP-BURST-BCY-SBD,1141.2173499654418,1334,100,17441.638550092764,38566.26573613641
PIVX-VIA-DASH-XCP-DMD-EXP-BCY-SYS-MONA-PTC,1258.5020152026334,1454,0,23115.82885439366,39822.632275657495
ZEC-AMP-NXT-GRS-LSK-PIVX-SHIFT-SEQ-VRM-DGB,2054.346371256102,1672,0,41022.84100992157,72461.48170525073
NEO-GRS-ZEC-VIA-ABY-PPC-XVG-STEEM-DOPE-AMP,3701.99416488974,1770,0,94889.94829526456,139779.646165985
GRC-DASH-ENRG-NEOS-PPC-ZEC-CLOAK-AUR-RDD-BYC,1030.3242127755038,1392,0,18817.125304976013,35102.0216924075
XMR-DCR-DOPE-EXP-VTC-NEOS-REP-BTC-DGB-TX,1145.853050103415,1368,98,18139.3922082276,45738.29274088412
XRP-XMR-LBC-ZCL-EXCL-BLK-BTC-EFL-IOC-SBD,1525.7561188528869,1447,109,15237.230915731787,52473.20639152448
BURST-TX-SHIFT-VTC-ERC-EXP-SPR-STEEM-XCP-LBC,1405.3424696114478,1674,0,15194.843080353245,40502.25566023572
VRM-EFL-LTC-BURST-CLAM-RBY-NLG-XMR-DMD-SLR,979.816639745479,1340,0,15071.357939783322,33616.37806424752
CURE-IOP-STRAT-BSD-EFL-GRC-STEEM-RDD-EXCL-ZCL,2245.878195074739,1698,0,16712.79279067641,74304.60443689479
XLM-BYC-EXP-ETH-IOP-BLK-LBC-NEOS-XRP-SHIFT,988.9941824025072,1512,18,14535.678536942414,31313.737799411618
LBC-OK-ENRG-BYC-AUR-NLG-SLR-XMR-XST-EXP,1420.8315429233144,1594,0,15771.674100255232,38668.54469064028
